Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
28018,28019,2,2,2,28,0,0,2,0,0,0,2937.0,5696.0,4144.0,5688.016982894406,6894.0,11424.0,2569.9336781376787,3.0,2555.8566942446414,6.0,6081.663445446635,8103.0,Lic. Irene Negrete,1737820,4004.0,16968.0
28019,28020,2,2,2,29,2,0,0,0,-2,-2,15717.779262709408,11121.299529252265,10506.926899238484,0.0,0.0,0.0,1385.0,5000.0,0.0,0.0,0.0,0.0,Abril Navarro,99326645,5280.0,18489.0
28020,28021,2,2,1,29,2,0,0,0,0,0,6494.853122547596,9570.122593837565,11371.775096257876,9474.23596765841,10062.137215833,8458.352079290718,3500.0,3700.0,1800.0,1900.0,3000.0,2000.0,Wendolin Soria Almanza,16335416,3700.4,12673.0
28021,28022,2,1,2,29,-1,-1,0,0,0,0,5567.0,13011.0,18861.291353856,9513.42108018598,18231.317792234226,16709.0,5478.643518195207,10001.0,5023.0,13349.79621563869,5082.0,4134.0,Estela Ilse Adame Marrero,91517129,5128.5,25480.0
28022,28023,2,2,2,27,0,0,0,0,0,0,11513.300391103978,15231.25154494342,24428.14646244636,25514.38437425881,8597.113032700761,18507.938607210224,5500.0,2730.0,2468.0,2483.0,2628.0,10000.0,Dra. Pamela Quiñones,99426201,5249.2,25693.0
28023,28024,2,2,1,32,0,0,0,0,0,0,10859.820222651964,16441.4364733337,6294.25955987746,15672.260150508018,6950.495375953047,5998.009455102666,2986.0,3000.0,2367.0,3000.0,3554.0,5495.0,Daniela Murillo,12252807,5817.9,17931.0
28024,28025,2,3,1,32,0,0,0,0,0,0,16508.482329724182,5486.569043947718,8834.891403724932,10429.95571593964,15292.82076334654,7594.718827791804,7142.0,8200.0,7600.0,6200.0,6000.0,7000.0,Judith Leticia Aguirre,68759991,3919.5,16671.0
28025,28026,2,1,1,30,-1,-1,-1,0,-1,-1,960.0,3597.0,3633.0,2707.0,6087.0,4852.0,842.8721498901078,2253.3961522922123,2702.0,1909.5257802456888,4852.0,2682.427666438342,Ilse Rael,44684802,6884.8,25277.0
28026,28027,2,2,2,30,0,0,2,0,0,0,11160.12247713627,11666.618019994448,9884.70913380332,15605.075629628433,12257.24217592336,13647.703110533876,6900.0,0.0,4382.0,1822.0,2000.0,2000.0,Yolanda Frías Roldán,90084806,6098.4,18422.0
28027,28028,2,2,1,32,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,262.0,0.0,1389.0,0.0,0.0,262.0,0.0,1389.0,0.0,Paola Sanches,46450920,3688.3,18268.0
28028,28029,2,2,1,33,0,0,0,-1,0,0,8106.192543956146,7628.621181085635,7114.0,9087.899513390195,10038.892252575748,8194.44124381173,1815.0,1700.0,7696.06526310671,1200.0,1200.0,1300.0,Lilia Verónica Moya Rodarte,33548363,3705.9,18239.0
28029,28030,2,2,1,34,-2,-1,0,0,0,0,15675.431841457625,23526.11749949116,19281.022828566867,20069.373055545744,7497.020383831927,-21364.0,42617.35840155944,2033.0,1776.0,2000.0,24307.993758313787,59901.0,María Elena Dulce María Anaya,26621640,4976.4,24183.0
28030,28031,2,3,1,29,0,0,0,0,0,0,3975.82913592932,4888.617650814762,11069.735733431336,11155.910592348127,8824.0,5052.9239261750745,2002.0,2000.0,1530.0,1000.0,327.0,329.0,Elvia Ariadna Becerra Valadez,89955362,2718.0,11561.0
28031,28032,2,2,1,30,-2,-2,-2,-2,-2,-2,18959.237162400168,0.0,0.0,0.0,7637.0,13321.96786490677,0.0,0.0,0.0,7637.0,5520.400210535404,0.0,Natalia Lourdes de Anda Berríos,90618703,4569.4,19898.0
28032,28033,2,1,2,29,2,0,0,2,0,0,4669.808493231383,4261.712039283332,8354.777311071393,8354.842066859439,4382.390101350797,8559.359642488824,2100.0,4900.0,0.0,3000.0,2500.0,1000.0,Ana Luisa Ayala Pantoja,82971010,3980.6,12217.0
28033,28034,2,1,2,30,0,0,2,0,0,2,14456.975126607662,7772.087803546367,6042.056691839508,7612.810321461487,7826.88316636408,15964.70629167798,8000.0,0.0,3500.0,5900.0,0.0,3000.0,Sra. Angélica Concepción,70051353,5955.3,19108.0
28034,28035,2,1,2,29,0,-1,0,-1,-1,-1,8454.0,14570.0,11126.490129378826,4316.0,771.0,2888.0,7362.621491316555,10200.841507006477,15347.0,793.0,918.1731557533632,1436.0,Verónica Asunción Muñiz Roldán,43599923,7438.6,33249.0
28035,28036,2,3,2,30,0,0,0,0,0,0,6985.458919241922,8106.156027398956,8991.183665259787,4386.8509354802645,5001.291770539884,6994.714980011937,12000.0,11000.0,11000.0,10000.0,8000.0,8000.0,María Luisa Marcela Maya Colunga,6924047,2587.5,10919.0
28036,28037,2,1,2,30,0,0,0,0,0,0,16295.099869990798,14514.16632110388,14015.75997427092,11979.82178464257,15360.35539163842,16623.88303206659,4200.0,4700.0,4500.0,3000.0,2900.0,2901.0,Celia Roque,20387094,7311.2,26547.0
28037,28038,2,1,2,29,0,0,0,0,-1,-1,7947.198490374201,16414.161016007387,20737.57353143332,10958.830866310123,11851.709630747551,21415.94449046485,5000.0,10000.0,5132.0,12159.0,13645.468612136108,20016.0,Estefanía Ochoa,50045647,5519.8,21626.0
28038,28039,2,2,2,29,0,0,0,0,0,0,14209.40059528938,15882.783688916015,18114.505762028384,14253.403768344037,20575.384004317177,7453.696434960154,8000.0,5542.0,5308.0,4587.0,4750.0,4935.0,Paola Calderón,50037425,4717.9,23571.0
28039,28040,2,1,2,29,0,0,2,0,0,0,27623.428522312635,15872.094694109412,21512.885895361767,14148.800889896833,16191.154808392344,23766.80509222976,13102.0,17.0,5547.0,3242.0,3512.0,3333.0,Rosa Estela Lemus,97013885,6505.2,32011.0
28040,28041,2,2,1,30,-2,-1,2,-1,-1,-2,0.0,1541.0,811.0,2754.0,13486.89516576828,1144.0,1541.0,4.0,660.8663131419213,1449.873184133775,1144.0,1022.1012636303903,Esmeralda Mariana Benítez,60258656,5742.0,22179.0
28041,28042,2,1,2,28,-2,-1,0,0,0,0,466.0,8825.42881055218,5229.720527658846,11235.223890058103,6412.98995432672,10734.593403560437,542.3037093782319,5228.0,5005.0,5004.0,5151.0,5253.0,Srita. Amalia Salgado,51809435,3521.7,13140.0
28042,28043,2,1,2,28,0,0,0,2,0,0,10886.0,9398.52164909908,13524.079426028356,10775.0,10998.0,11236.127246603935,1300.0,3005.0,0.0,700.0,2000.0,1500.0,Alma Salcido Zayas,44476082,3677.7,18383.0
28043,28044,2,4,1,28,2,0,0,0,0,0,10950.751879747417,12705.944989665266,15531.49559344806,14524.98719263834,2500.0,0.0,4117.0,3504.0,3000.0,0.0,0.0,0.0,Adriana Nayeli Muñoz,99558743,4968.0,19634.0
28044,28045,2,1,2,28,0,0,0,0,0,0,7218.523452082216,9438.205432943694,12202.75161045339,11945.8324298485,7263.826166468355,12480.267584850715,5618.0,5795.0,7408.0,5645.0,5753.0,6370.0,Alejandra Micaela Treviño,2403339,3822.0,14536.0
28045,28046,2,1,2,28,0,0,0,0,0,0,8626.15915687783,8894.03396592336,14393.800659482831,20814.063718863446,17506.840433337795,7472.490304476868,2100.0,3600.0,2146.0,1004.0,1100.0,1294.0,Ing. Alejandra Ochoa,14315970,4245.8,20905.0
28046,28047,2,1,1,31,0,-1,-1,-1,-1,-2,24097.202415828404,1025.0,0.0,18773.040384104686,0.0,1000.0,1025.0,0.0,26549.0,0.0,1000.0,150.0,Celia Georgina Zavala,11972818,6948.5,25647.0
28047,28048,2,2,1,30,-1,2,-1,-1,-1,-1,4994.0,886.0,937.0,0.0,1083.0,3395.0,0.0,625.7334454033071,398.0,1083.0,1195.8266740435065,2095.863558283333,Aldonza Norma González,63286249,4247.1,13001.0
28048,28049,2,2,2,29,-1,-1,-2,-2,-2,-2,4184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sra. Luisa Covarrubias,24422003,4004.0,13256.0
28049,28050,2,1,2,29,-2,-2,-2,-2,-2,-1,0.0,5067.0,131.0,987.0,0.0,5285.884726758927,5067.0,131.0,74.15969744876904,400.0,14001.0,0.0,María del Carmen Concepción Campos,11832187,4427.8,17038.0
28050,28051,2,1,2,29,0,0,0,0,0,0,15892.177688745587,8140.94168416922,12564.34286466271,14679.572508307348,12356.115384529385,9052.046442365188,25000.0,35127.0,20000.0,12000.0,7500.0,15000.0,Aida Magdalena Cintrón Villegas,55080293,4660.5,21064.0
28051,28052,2,2,1,31,0,0,0,0,0,0,10347.617842119538,12424.667562303011,14096.654377473102,11671.331860339613,5978.213618471253,7944.979700842832,4000.0,5000.0,5000.0,5000.0,5000.0,5006.0,Teresa Yeni Ozuna,97358218,3256.0,14180.0
28052,28053,2,2,2,32,-1,-1,0,0,0,0,77.0,7417.0,8459.0,9493.0,8409.773962319672,8663.25153215367,80.85113908984087,1166.0,1200.0,300.0,1000.0,500.0,María Elena Escalante,95164616,3428.7,16872.0
28053,28054,2,2,2,32,0,0,0,0,0,0,11463.635861688308,8863.199745828191,4777.46218793181,5335.181089931842,4297.2504537788645,11275.855841199873,1808.0,56264.4702262829,2891.0,2689.0,3012.0,2771.0,Marcela Cristal Rendón,2969333,3951.2,13415.0
28054,28055,2,2,1,32,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,Nayeli Muro Carmona,12465791,5100.7,21375.0
28055,28056,2,2,1,34,0,0,0,2,2,2,8373.740619442546,20091.96477964388,13774.89160924192,17920.604511633694,15877.949541020484,17877.947161235024,2374.0,4656.0,25.0,2869.0,0.0,814.0,Vanesa Arcelia Meza,97943087,4525.4,20663.0
28056,28057,2,1,2,33,1,2,0,0,0,0,9488.822023324234,11295.0,9537.744804681708,14272.0,13441.946764085356,16320.0,0.0,2000.0,2000.0,1500.0,1500.0,1500.0,Helena Caballero,75935949,4945.2,21392.0
28057,28058,2,3,1,34,2,2,2,2,2,2,11542.125126713894,4637.07567564202,8989.719321028302,9160.652729487516,8835.187978407568,4319.110985954658,5000.0,3000.0,0.0,5000.0,0.0,3000.0,Graciela Cynthia Lira Arevalo,50895407,3653.1,13020.0
28058,28059,2,3,2,40,0,0,0,0,0,-1,17376.113234605902,13828.0,9290.0,6636.0,2941.0,642.0,1248.0,1200.0,1156.0,1000.0,700.0,568.5600934053515,Luz Tafoya Montes,65627696,7027.2,34549.0
28059,28060,2,3,1,35,1,2,2,2,2,2,8400.503803745,14788.079527247202,16428.163151191555,10581.65599226479,17716.370746888228,14861.835523689184,3300.0,3100.0,4204.0,2790.0,0.0,3043.0,Srita. Marisol Maldonado,53748992,5960.7,18204.0
28060,28061,2,2,1,47,0,0,0,0,0,0,13015.133986449951,23988.770845333234,7949.373477679942,24774.50669263057,13571.337107835105,8086.373704610964,3500.0,2013.0,1863.0,1006.0,1300.0,2500.0,Dulce Leal Piña,23766722,8231.3,26476.0
28061,28062,2,1,1,40,2,2,2,2,2,2,21952.0,27540.0,31785.0,30980.0,33162.0,22239.59655017268,6300.0,5000.0,0.0,3000.0,0.0,3000.0,Esperanza Fajardo,18778761,9873.5,47033.0
28062,28063,2,1,2,36,-1,-1,-1,-1,0,-1,845.0,1423.0,6649.0,3051.0,1926.0,11138.928576701934,865.947588080287,1443.7883558112098,3051.0,5.0,1545.3331566569104,5038.0,Paulina de Jesús Escalante,1172345,6576.7,20335.0
28063,28064,2,3,1,44,0,0,2,0,0,0,13881.0,11494.0,5847.0,4871.0,3007.0,2136.0,3483.0,0.0,1000.0,0.0,993.0,0.0,Linda de la Garza,32954936,7241.4,33311.0
28064,28065,2,2,1,36,0,0,0,0,0,0,22752.717048367293,14743.835408373256,27718.199672243103,9185.856365200762,28584.1064323765,14088.251139078036,3700.0,3500.0,3000.0,3368.0,1023.0,1500.0,María del Carmen Laureano Villegas,80541623,8115.8,29981.0
28065,28066,2,2,1,30,2,0,0,0,0,0,24173.69233445342,11301.869028817928,13960.821434995263,12063.924012951888,22233.891325289704,10195.942416269649,10382.0,8420.0,46777.0,4929.0,4249.0,5528.0,Juana Valles,96631208,6356.9,24179.0
28066,28067,2,3,1,33,0,0,0,0,0,0,16767.283348030473,17640.090825467672,14328.609163182253,15613.564780929935,15341.564932931,16975.24507466177,8005.0,10002.0,15037.0,6500.0,16002.0,8002.0,Vanesa Parra,63826750,4549.5,21313.0
28067,28068,2,1,2,31,0,0,0,-1,0,0,9604.0,6060.222951318088,1230.0,18120.09240193481,7538.845702744808,15265.035727085628,5056.0,1230.0,1143.5178416741978,1003.0,479.0,8080.0,Ana Luisa Cristal Solís Flores,7346726,6017.7,18879.0
28068,28069,2,2,2,40,0,0,0,0,0,0,14022.454714851252,19718.589299426683,13681.374040328836,20049.26576556149,15087.291764604446,7283.457611165488,3500.0,3500.0,3300.0,3000.0,3000.0,3000.0,Gloria Reyna Pizarro,81027057,5188.7,21295.0
28069,28070,2,2,1,44,0,0,0,0,0,0,18881.961191089347,10949.040982512171,17919.33031477603,11610.020024055895,14264.71523643638,13204.35825715874,6000.0,6000.0,6000.0,5000.0,60000.0,7000.0,Sessa Elvia Laboy Rubio,89480118,7104.9,26931.0
28070,28071,2,1,1,35,0,0,0,0,0,0,28019.353504866787,9965.03385351107,16648.091036286263,15422.114011366462,17853.098546176047,11985.08053801466,4691.0,4251.0,4500.0,3000.0,2500.0,2300.0,Fabiola Jaqueline Tapia,22974743,8273.2,28257.0
28071,28072,2,2,1,47,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Srita. Arcelia Vaca,78680155,6463.6,24282.0
28072,28073,2,5,1,48,0,0,0,0,0,0,12406.461757482408,27652.95640279345,10604.44526792482,30489.257460781173,12957.59285879889,19403.76143765128,1926.0,3292.0,1400.0,0.0,0.0,0.0,Cecilia Linda Holguín,59843290,7773.0,32538.0
28073,28074,2,3,2,26,1,-1,2,-1,0,-1,0.0,1302.0,651.0,1302.0,651.0,651.0,1953.0,0.0,424.8186525834376,0.0,397.358821970494,651.0,Karina Abrego,80080509,2580.3,8599.0
28074,28075,2,2,2,26,0,0,0,0,0,0,10815.8973343434,6379.346816633445,17019.29790251414,14724.249053736565,14498.745002404135,18924.168706088298,1614.0,1546.0,1461.0,1082.0,1210.0,1203.0,Cristina Alemán Terrazas,96135817,4572.7,20292.0
28075,28076,2,1,2,26,-1,-1,-1,-1,-1,-1,273.0,3558.0,1489.0,-356.0,5877.228189757099,2010.0,285.9400388684418,1489.0,0.0,10560.0,2010.0,1278.096795870811,Emilia Marín Candelaria,81239164,4124.9,13205.0
28076,28077,2,3,1,42,2,2,2,2,0,0,17511.0,20503.0,20981.108674819498,19081.0,15200.0,13039.0,3600.0,6142.0,0.0,0.0,0.0,6439.0,Wendolin Cuellar Lucero,64257064,7583.4,25117.0
28077,28078,2,1,2,46,-1,-1,-1,-1,-1,-1,699.0,699.0,699.0,999.0,1149.0,849.0,691.255577706557,699.0,683.7604123964364,953.8886656749067,605.4481828145085,629.4805119890918,Sra. Georgina Montero,19949757,5956.6,20877.0
28078,28079,2,2,1,38,0,0,0,0,-2,-2,6350.0,3239.0,4166.0,0.0,0.0,0.0,1100.0,1000.0,0.0,0.0,0.0,0.0,Silvia Rojas Prieto,5891736,9157.5,34797.0
28079,28080,2,2,3,48,0,0,0,0,0,-2,3611.0,5153.0,6158.0,4626.0,0.0,0.0,1898.7962173857693,1523.0,2000.0,0.0,0.0,0.0,Cristal Estefanía Escobar,70006211,8709.8,29961.0
28080,28081,2,3,1,35,0,0,0,0,0,2,7196.0,6780.0,7399.0,8574.0,7833.0,6342.0,1120.0,2000.0,2580.0,600.0,0.0,1000.0,María Elena Fabiola Terrazas,7879115,7744.5,29405.0
28081,28082,2,3,1,44,5,4,3,2,2,2,8371.665616101965,8401.0,8128.0,7841.0,8579.0,8317.0,0.0,0.0,0.0,1000.0,0.0,1000.0,Cynthia Sessa de la O,57551215,6957.0,27506.0
28082,28083,2,1,1,41,0,0,0,0,0,0,18249.416242444397,25382.33517750796,9515.076044057589,27803.23432162892,13913.6100409775,21067.67617613935,3000.0,3336.0,2372.0,1453.0,1536.0,1300.0,Sra. Natividad Vélez,94182593,8830.9,31183.0
28083,28084,2,2,1,41,-1,-1,-2,-1,0,0,1650.0,0.0,0.0,6784.0,6923.0,14116.0,0.0,0.0,6784.0,159.0,167.0,760.0,Miriam Gastélum,29640197,6524.1,30814.0
28084,28085,2,2,2,36,0,0,0,0,2,0,12274.30349785705,16213.715440028956,24427.609861752517,22648.718799979517,24458.484764821325,25283.020612494605,3260.0,5000.0,4706.0,0.0,2007.0,2482.0,Esperanza Delia Carvajal Riojas,35358024,6491.1,28371.0
28085,28086,2,2,1,36,-1,-1,-1,-1,-1,-1,813.0,2080.0,5425.0,115.0,505.0,1012.0,784.3408715627263,1634.8795017708094,115.0,93.85908522992978,296.5470776654412,669.8639146001464,Guadalupe Gabriela Casanova,32107726,8841.8,28536.0
28086,28087,2,3,1,39,-2,-2,-2,-2,-2,-2,2476.0,3570.0,11343.0,5216.0,15347.055966126238,2439.0,2627.5959748954933,3138.966202112425,5255.0,3145.188068894598,2439.0,0.0,María José Esperanza Ríos Tamayo,15082834,8062.2,32177.0
28087,28088,2,2,2,33,-1,-1,-1,-1,-1,-1,508.0,607.0,611.0,593.0,653.0,587.0,383.05000863435504,394.4844824471726,593.0,508.7776708523971,587.0,417.57366544166587,Wendolin Vanesa Romero,64609568,3494.7,12430.0
28088,28089,2,2,1,40,-2,-2,-2,-2,-2,-2,3042.0,6037.367896926616,14262.393083671395,11385.036846538993,5024.0,16063.702276718368,2718.005900229591,16548.0,8474.39213243492,5049.0,4305.496338788353,6035.0,Ing. Hilda Ferrer,65890131,4752.0,17132.0
28089,28090,2,1,1,45,0,0,0,0,0,0,15555.87697303534,31520.797250213367,18342.516188524023,15469.903431772374,24973.58806674118,13768.77099600474,2900.0,3600.0,10002.0,1754.0,1765.0,3795.0,Lourdes Escobar,46823088,7594.6,31903.0
28090,28091,2,2,1,48,0,0,0,0,0,0,6532.148391953989,5551.445642233895,8001.841180765527,11836.83956532487,5454.4386684664005,10375.163549546807,3641.0,3782.0,5000.0,5000.0,3000.0,3000.0,María Eugenia Cortez Barrios,25541492,5561.6,17157.0
28091,28092,2,3,2,41,0,0,0,0,-2,-2,8177.618681770853,18283.433563872262,15259.979892827248,0.0,0.0,0.0,1971.0,1000.0,0.0,0.0,0.0,0.0,Asunción Granado Saiz,42351136,5537.7,19978.0
28092,28093,2,3,2,46,0,0,0,0,0,0,7064.662848984955,4564.679558916359,11431.850618284228,9242.9260272795,9479.857935843398,4913.82375986186,5000.0,5000.0,4600.0,5000.0,4614.0,5139.0,Natividad Pilar Rodrígez Cervantes,10467808,3797.1,15174.0
28093,28094,2,2,2,41,0,0,0,0,0,0,8227.710020341687,23507.95668393576,20616.89285706337,17394.857521029295,24948.08547644496,24008.343760015203,4500.0,5000.0,4000.0,5000.0,3000.0,4000.0,Srita. Inés Mota,37523691,8421.6,26755.0
28094,28095,2,3,1,46,0,0,0,-1,0,0,15450.254797104362,21074.292801805925,-3699.0,4142.0,1700.0,0.0,10000.0,0.0,10005.0,0.0,0.0,0.0,Rocío Ivonne Correa,70336445,6934.5,21876.0
28095,28096,2,2,2,41,-1,-1,-1,-1,-1,-1,316.0,316.0,316.0,316.0,466.0,8057.0,165.83824356296037,163.49182420349135,316.0,354.32838495832834,256.2715341050225,316.0,Araceli Menéndez Espino,31772838,4881.8,21517.0
28096,28097,2,2,1,39,1,2,2,2,0,0,20405.13094279822,16082.377522468249,21907.378751479977,28357.0,28390.91022340593,16032.208873098016,0.0,3500.0,0.0,1100.0,1500.0,1100.0,Diana Heredia Madrid,16378545,8956.2,31947.0
28097,28098,2,1,1,37,-2,-2,-2,-2,-2,-2,6185.0,15114.186190095808,30102.022317964987,34022.0,26366.0,27097.026623452926,4198.949564898089,25440.57788207973,34022.0,20000.0,31584.287076493856,64154.06479376683,Rosalia Elsa Raya,31182431,8499.4,41599.0
28098,28099,2,2,2,45,-1,-1,-1,-1,0,-1,1638.0,1638.0,1638.0,3276.0,1638.0,1638.0,1638.0,910.167097069608,1017.3829886186084,0.0,907.616386337415,1638.0,Ana Amalia Figueroa Naranjo,37708533,6840.9,25538.0
28099,28100,2,2,2,31,2,2,2,2,0,0,17744.343530179074,8334.617657637731,13031.737823196025,16584.72006630558,8668.5273129669,7778.289731039506,0.0,14179.0,0.0,7000.0,10000.0,12000.0,Vanesa Villa,41688143,5001.7,19548.0
28100,28101,2,1,2,29,-1,-1,-1,-1,-1,-1,8426.24512768402,6220.0,199.0,0.0,10024.0,-18.0,6224.0,199.0,200.0,10024.0,0.0,0.0,Dalia Mitzy Vergara,23895784,7481.5,24974.0
28101,28102,2,1,2,30,0,0,0,0,2,0,17965.11108518509,6558.698945224976,19411.01476784048,17624.329648392162,13287.945788770392,19017.427317234982,4200.0,5000.0,9054.0,0.0,4200.0,4000.0,Gloria Elvira Altamirano Rivera,13134028,6895.2,21319.0
28102,28103,2,1,2,30,2,2,2,2,0,0,11471.628198030729,8155.989842648532,10093.31946231834,16026.78839461128,15932.796972335787,15951.499163508086,3500.0,500.0,1200.0,1500.0,2000.0,0.0,Fabiola Georgina León,85271805,4768.4,19395.0
28103,28104,2,1,1,31,1,2,2,0,0,0,8625.466549443778,6333.310297714697,17049.015022068274,11842.91016398846,15995.081811069407,18176.43033363388,2200.0,4.0,2300.0,1100.0,1400.0,1200.0,Perla Cotto,32100944,4420.0,19821.0
28104,28105,2,2,2,35,1,2,0,0,-1,0,31507.0,30705.0,33467.0,12870.0,3325.0,5103.0,0.0,3467.0,1229.0,3325.0,2000.0,2167.0,Soledad Dulce Tamez Cortés,62277793,8614.1,41861.0
28105,28106,2,1,1,39,-1,-1,-1,-1,-1,-1,892.0,6809.0,18390.0,13999.0,933.0,933.0,1031.4897252910985,7270.128496495267,13999.0,933.0,830.8083963614177,983.4074645342682,Srita. Lourdes Olmos,76096808,8301.8,29537.0
28106,28107,2,1,2,44,-2,-2,-2,-2,-2,-2,13673.68682483872,8289.685375242498,10966.669299271398,0.0,3808.0,5788.972300006255,10625.0,11426.241075203308,0.0,3808.0,2059.296128033536,0.0,Itzel Mojica,94091669,5387.2,16623.0
28107,28108,2,2,2,45,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,388.0,273.0464471418901,Yolanda Eloisa Paz Jimínez,26763709,4459.4,18221.0
