Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
18057,18058,1,2,1,35,0,0,2,2,0,0,5219.0,7633.0,8562.0,8276.0,8638.0,8851.0,2500.0,1200.0,0.0,500.0,500.0,500.0,Lic. Leonel Valadez,85033854,4898.3,22455.0
18058,18059,1,3,1,37,5,4,3,2,0,0,14678.762267399474,8503.583492566755,7543.501355309504,8156.813444678648,20248.760487120464,20313.508975844437,0.0,0.0,0.0,0.0,0.0,0.0,Esteban Fidel Reséndez,82505653,5319.0,22938.0
18059,18060,1,1,2,32,-1,-1,-1,-1,0,0,525.0,1610.0,566.0,21373.0,16663.0,7873.0,331.4248675118943,285.0,505.7983373267217,4200.0,905.0,4607.0,Enrique Madrigal Acosta,23969861,6234.8,22603.0
18060,18061,1,2,1,34,0,0,0,0,0,0,7777.069598592519,12420.801694302778,5254.234828831196,6508.467499813148,15194.672040326675,13702.834741148628,8544.0,9257.0,8583.0,4292.0,5133.0,4257.0,Oswaldo Samuel Montes Montenegro,12056338,4436.3,16192.0
18061,18062,1,2,1,31,0,0,-1,-1,0,0,16724.784266723866,7347.048340184426,4254.0,11798.00010735693,11691.199039612286,8228.846782671359,3500.0,4508.0,4079.924117540667,5115.0,10000.0,7598.0,René Medina Solorio,97593197,5358.1,17378.0
18062,18063,1,3,2,31,3,2,2,2,2,2,8176.573881530024,12277.995806906029,12801.15158632943,9525.035646532348,5298.429798406622,12944.200430063684,0.0,6828.0,800.0,0.0,2000.0,0.0,Cristian Valencia Ceballos,91455661,3646.8,14324.0
18063,18064,1,1,1,34,1,-1,-1,-1,-1,-1,0.0,347.0,-13.0,4085.0,4006.0,826.0,347.0,0.0,4098.0,3497.4097996131686,826.0,833.551658553138,Rufino Angulo Corrales,77607861,7039.5,30893.0
18064,18065,1,3,1,41,0,0,2,0,0,0,2602.0,11299.834999896162,9747.51394641881,12167.0,2210.0,2406.0,2539.640387762871,0.0,1036.0,79.0,232.0,110.0,Mauricio Francisco Javier Alcala Zaragoza,86123943,3768.3,14723.0
18065,18066,1,1,2,40,-1,-1,-1,-1,-1,-1,3457.0,1997.0,5115.0,3295.0,222.0,2854.0,2020.0,1593.800594337948,3295.0,222.0,132.06131660952298,1797.865115097201,Jos Eduardo Castellanos Tamayo,60496530,5501.6,27051.0
18066,18067,1,1,1,38,2,2,2,2,2,0,30808.201791880565,16015.952358547362,12281.70552194954,9858.51093870619,29242.935290877715,16178.586042653422,4000.0,3200.0,3000.0,0.0,5000.0,3200.0,Emiliano Gonzales Jáquez,31675569,9731.8,32687.0
18067,18068,1,2,2,44,2,2,0,0,0,0,14163.609889148524,14504.367138462412,9757.614724378029,10999.996335077982,20220.792405007807,15550.055118572443,0.0,1820.0,1600.0,1012.0,2586.0,2656.0,Carlos Leonardo Blanco Meléndez,2834035,4917.0,20248.0
18068,18069,1,1,2,36,-2,-2,-2,-2,-2,-2,9914.006794858797,5877.0,427.0,-73.0,-73.0,-73.0,10000.0,3583.744715147241,0.0,0.0,0.0,0.0,Rodrigo Martín Benítez Gaytán,83560894,5389.8,20500.0
18069,18070,1,2,1,29,0,0,0,0,2,0,13614.273249320056,13853.516477835356,8620.405732711013,7933.045883871134,6628.630955721856,7021.783998650241,5503.0,7210.0,15128.0,0.0,4200.0,4300.0,Lic. Carlos Cardenas,88857270,4384.6,15371.0
18070,18071,1,3,1,48,-1,-1,-1,-1,-1,-1,1261.0,1261.0,1261.0,1261.0,1261.0,1261.0,1030.1559076309663,999.6398137216844,1091.1646723201718,1261.0,710.3546181860007,903.6593841076173,Eduardo Jorge Luis Quintanilla,36854434,4859.1,19067.0
18071,18072,1,2,2,36,2,2,2,2,2,2,23157.421276927907,23376.41153082166,12367.266841766454,16160.398489051804,22821.752082122013,23858.838239998768,2000.0,1500.0,2000.0,3000.0,2000.0,2000.0,Esteban Contreras,29011311,5602.3,26592.0
18072,18073,1,2,2,29,1,2,2,2,2,0,8393.0,9069.0,5453.932634436624,5819.0,5626.0,5621.0,1000.0,2000.0,1000.0,0.0,2000.0,1000.0,Clemente Adalberto Lugo Nazario,88788545,3232.9,15540.0
18073,18074,1,3,2,34,2,2,2,2,2,2,4949.276991928325,11068.309383230517,8812.41566966593,5500.563736413888,8843.147318590834,11647.832352788826,4504.0,30.0,7000.0,2600.0,3500.0,2.0,Sr. Santiago Laboy,79932881,4363.2,13194.0
18074,18075,1,1,2,34,0,0,2,0,0,2,15029.429935909424,17710.810194681293,15248.452258021198,10521.497372899275,14143.811677528753,21982.576944400917,3600.0,0.0,2100.0,3226.0,0.0,1531.0,Mateo José Luis Terán Mercado,26547900,6840.6,23382.0
18075,18076,1,3,1,47,2,0,0,0,0,0,12384.120014695136,18441.92354739973,21132.2287839054,17494.07338836934,19286.0,15049.367071208451,1818.0,2261.0,1296.0,672.0,688.0,834.0,Bernabé Ricardo Serrato Ceballos,30358654,6298.2,22458.0
18076,18077,1,2,2,40,0,0,0,0,0,0,19453.483503916374,10977.727027979665,6291.340418956025,16623.873569562802,9636.738274224654,6392.562536498886,3003.0,5007.0,2008.0,3004.0,7019.0,12.0,Germán Alvarez,37391118,4985.2,20332.0
18077,18078,1,2,2,32,0,0,0,0,0,0,21315.121281920663,9623.240401202842,18624.28341418445,23346.81550229868,18598.60778389037,26868.44874207093,10156.0,9000.0,8700.0,7000.0,7600.0,7800.0,Gonzalo Carlos Negrete Almonte,4343647,6171.0,27625.0
18078,18079,1,1,2,34,0,0,0,0,0,0,10174.729376318128,16767.625803171657,24088.304005613536,23698.266278274,23855.21856986484,23012.297836862446,20255.0,50171.0,7096.0,6604.0,10012.0,10000.0,Dr. Nicolás Orosco,42332185,7616.7,33217.0
18079,18080,1,2,2,42,0,0,0,0,0,0,16675.909935911623,13028.850727728852,12181.055155687392,11152.89174702688,9475.995614935278,17466.773552457085,3000.0,3000.0,3003.0,5000.0,2000.0,1500.0,José Wilfrido Armendáriz,85095775,4793.8,23886.0
18080,18081,1,3,1,39,0,0,0,0,0,0,10910.411379160068,8159.4380404967105,8767.676792285292,6415.548411548052,5010.405398700868,9728.937915078654,2009.0,2239.0,2067.0,1594.0,1576.0,1503.0,Óliver Tomás Haro Cortez,47816826,3814.2,12873.0
18081,18082,1,2,1,41,1,2,0,0,0,0,18860.664729914915,14930.915191817012,25013.35346834703,23316.99794942066,23500.00110744354,23583.973387086276,0.0,2600.0,6459.0,2500.0,5000.0,0.0,Ignacio Paz,51899782,7651.6,35787.0
18082,18083,1,1,1,36,0,0,0,0,0,0,29762.362420516834,36612.705817530354,41693.77580218412,28901.55701398505,23846.47740841584,32423.5135998964,2200.0,2001.0,2100.0,2000.0,2000.0,2000.0,Cornelio José Eduardo Cantú Barreto,20564901,9882.6,43360.0
18083,18084,1,1,2,29,1,-1,2,2,-2,-1,0.0,5023.0,2460.0,0.0,0.0,3081.0,5023.0,0.0,0.0,0.0,3081.0,0.0,Dr. Cristian de León,14747620,4473.3,21215.0
18084,18085,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rafaél Leiva,57288270,4213.3,20352.0
18085,18086,1,2,2,33,2,2,2,-1,-1,-2,1183.0,2183.0,2000.0,700.0,0.0,0.0,833.3222619282215,13.0,700.0,0.0,0.0,0.0,Amador Trejo,9682206,5275.6,25406.0
18086,18087,1,3,1,36,-2,-2,-2,-2,-2,-2,222.0,1256.0,-9.0,1840.0,0.0,0.0,199.2235910172996,0.0,1849.0,0.0,0.0,0.0,José Luis Andrés Limón Pérez,92598479,3904.2,12256.0
18087,18088,1,2,1,39,-1,0,-1,-1,-1,-2,14487.470406729411,15469.961577159567,11452.0,2295.0,0.0,0.0,14341.0,14468.0,2295.0,0.0,0.0,0.0,José Eduardo Genaro Luna Palomo,81274922,6091.8,23530.0
18088,18089,1,2,1,40,0,0,0,0,0,2,34896.55908785432,17778.541028157953,17673.535174090743,19799.49438982194,41530.744541619046,39515.507220225576,6500.0,6500.0,4322.0,12200.0,0.0,4200.0,Francisco Partida Ornelas,59577610,9039.8,45135.0
18089,18090,1,2,2,32,0,0,0,0,0,0,11869.964822946393,15274.305282009344,8751.416840749975,7376.484814796059,14155.907752998182,7367.068408799762,4523.0,3500.0,3500.0,3000.0,2776.0,4019.0,Juan Zamudio,39992030,4341.7,17920.0
18090,18091,1,1,2,33,-1,-1,-1,-1,-1,0,1431.0,1491.0,1000.0,7575.047807982884,10394.293628013123,14252.614762194784,1363.492504831092,1326.0,783.6472941761888,5891.126910786865,7000.0,7000.0,Jorge Evelio Briones Alvarez,39895766,6761.3,24806.0
18091,18092,1,1,1,34,0,0,0,0,0,0,13836.477271534915,23710.527982345597,15438.04802627301,14934.42719225384,14860.488247332363,8452.635098326069,6337.0,6000.0,4974.0,5041.0,5215.0,7000.0,Gregorio Zacarías Adame,99101308,6507.8,24861.0
18092,18093,1,3,2,35,2,0,0,0,0,0,21151.87140403702,13136.457804857242,11137.64399219798,22081.609007861127,26495.34863409399,14334.549930567802,3264.0,4092.0,2400.0,43532.0,1511.0,1200.0,Gregorio Bruno Vélez,14977269,6691.5,30407.0
18093,18094,1,3,2,40,0,0,0,0,0,0,28408.24784874469,17384.911368879966,21845.394762610744,27925.20072283867,21525.311910666485,18882.374881752217,8491.0,9600.0,8896.0,10690.0,119313.31689822872,9395.0,Alvaro Benito Collazo,39442473,6345.9,28871.0
18094,18095,1,1,2,42,3,2,2,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,Darío Rubén Fuentes Chapa,55271991,11232.0,35598.0
18095,18096,1,1,1,38,0,0,0,0,0,0,12594.390229414688,20215.23421405416,24256.807984948213,17387.912115844156,26887.44732493636,10729.462611950954,4511.0,3300.0,4505.0,4200.0,2500.0,25151.0,Bernabé Jesús Rolón Arellano,23513023,9295.0,30373.0
18096,18097,1,1,2,41,-1,3,2,2,2,-2,173.0,173.0,1573.0,1400.0,0.0,0.0,0.0,131.07754849281395,0.0,0.0,0.0,0.0,Agustín Murillo,56331749,11247.6,36066.0
18097,18098,1,1,2,49,0,0,0,0,0,0,14239.879298279751,15317.0,12579.0,14120.67932407203,17878.0,18586.0,1314.0,1506.0,11665.216188612205,1000.0,1000.0,700.0,Jacinto Daniel Olivera Longoria,69035005,8329.1,30281.0
18098,18099,1,3,1,41,0,0,2,2,2,2,5620.0,11328.325119565256,15722.417844192829,27615.219246294226,14727.657454744476,10003.631865943657,4781.507139877522,0.0,3900.0,1900.0,2000.0,0.0,Teodoro Caraballo,99939540,5762.7,28079.0
18099,18100,1,2,2,39,2,4,3,2,2,4,25999.0,17434.021908354203,24624.0,16153.713598519967,28807.0,18508.10415713989,0.0,0.0,0.0,5288.0,0.0,0.0,Sr. Oswaldo Campos,25128424,8868.2,33417.0
18100,18101,1,1,1,38,2,2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salvador Paredes Morales,29723303,8257.6,40052.0
18101,18102,1,2,1,40,0,0,3,2,2,2,12308.353275661766,17052.284668826953,11053.304868791824,7299.632899124378,12404.10328741278,6960.249047980717,21000.0,0.0,0.0,13000.0,7000.0,1170.0,Sergio Estévez,24904455,4782.8,17505.0
18102,18103,1,1,2,39,0,0,0,0,0,0,34974.032544631984,24283.608825508563,15640.939662503415,47296.1543354209,14992.13459595924,30232.02370398169,2055.0,2655.0,1862.0,4007.0,2517.0,37793.0,Gonzalo Ernesto Farías Ulloa,16857294,9672.0,47773.0
18103,18104,1,1,2,38,-1,-1,-2,-2,-2,-1,280.0,0.0,0.0,0.0,0.0,14202.0,0.0,0.0,0.0,0.0,14202.0,2903.0,Cristobal Hidalgo,42459883,8253.7,26293.0
18104,18105,1,1,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aurelio Lucas Garrido,17667562,11294.4,42305.0
18105,18106,1,3,2,33,0,0,0,0,0,-1,5881.4973899569695,6342.577694553438,5167.194488555011,5792.3232997467785,2931.2379111148093,6748.182390362512,8376.0,8589.0,6137.0,2300.0,10375.605124883425,616.0,Adalberto Abelardo Jasso,30125128,2357.1,7615.0
18106,18107,1,2,1,41,0,0,0,0,0,0,31261.643269692948,25016.14937749524,22163.55753338557,32047.3649031877,29140.66893981981,17171.7007093223,5505.0,5000.0,3000.0,40297.02026736348,4000.0,3500.0,Ricardo Pacheco Barrios,30753597,8642.7,38930.0
