Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
4010,4011,2,3,2,31,0,0,0,0,0,0,12682.258242818772,11942.789917679036,11554.957178995885,9318.441641382591,10666.632082345344,4163.710075691311,3500.0,3600.0,3900.0,3000.0,3000.0,3200.0,Sra. Norma Navarrete,20197103,2889.9,13118.0
4011,4012,1,2,2,49,0,0,0,0,0,0,25944.31454219525,16132.90285304454,10332.185545820408,9430.0,9638.0,9801.0,3473.0,2294.0,328.0,350.0,323.0,312.0,Samuel Reynaldo Garibay,8237078,5563.8,25990.0
4012,4013,1,1,2,29,-2,-2,-2,-2,-2,-2,3206.0,2347.0,3770.0,3466.0,1630.0,2931.0,2358.0,2566.9809156187093,2798.326326418915,1638.0,1588.1451774878408,2862.517888070396,Marco Antonio Nicolás Urías Bonilla,32577808,5822.7,19642.0
4013,4014,2,2,2,22,4,3,2,2,2,2,8749.407231796538,3552.87118398058,3031.788734941247,3099.703593964102,7791.20042823506,8822.304178655908,0.0,0.0,1500.0,0.0,1700.0,0.0,Rosalia Delia Valdivia,62143504,2051.5,9254.0
4014,4015,2,2,2,33,0,0,0,0,0,0,11340.28474901038,10997.62778623667,11270.718399508429,10592.119948129885,8946.30097580941,5765.165942747423,4000.0,3783.0,6488.0,4850.0,2000.0,6446.0,Mariana Salazar,12950387,3443.0,12334.0
4015,4016,1,2,2,33,5,4,3,2,2,2,27832.190700541407,22617.11001097033,24453.12033133104,14809.474070321805,16675.326683501353,15776.670778773025,0.0,0.0,3200.0,0.0,6803.0,6950.0,Sr. Juan Carlos Montez,37191653,6476.8,30031.0
4016,4017,2,1,1,39,0,0,0,0,0,0,19428.77111478564,14826.2743849442,21189.97356511991,21304.34724847588,18670.496172750663,17472.511546176236,6726.0,6637.0,7784.0,10000.0,3500.0,3434.0,Sandra Cristina Abreu,87266739,7637.5,23085.0
4017,4018,2,1,2,23,0,0,0,0,0,0,8492.784396172956,3618.611918780578,6623.666213069501,7035.903012309088,8422.344404567144,5302.905963404317,1505.0,2000.0,592.0,604.0,2000.0,2000.0,Ing. Sofía Zayas,29801582,3337.1,10025.0
4018,4019,2,2,1,39,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yeni Rosas,99129438,8506.3,41585.0
4019,4020,2,2,1,27,2,2,2,2,2,2,12840.22372963916,7328.70333173479,9811.791051452698,11735.848835358214,8567.592038691171,6538.843201646268,0.0,2659.0,0.0,2309.0,1087.0,0.0,Carmen Yeni Terán,62482326,3357.2,14282.0
4020,4021,1,2,2,23,0,0,0,0,0,0,3292.841690564684,7145.055364108328,4574.486899642441,7280.956102170133,2728.55098459862,5093.968324605895,2193.0,2040.0,330.0,492.0,332.0,500.0,Enrique Garay Tijerina,32441751,2020.7,8317.0
4021,4022,2,2,2,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frida Sandra Treviño Cano,60657712,4382.4,18384.0
4022,4023,2,1,1,44,-2,-2,-2,-2,-2,-1,4976.0,5417.0,7948.0,1797.0,1580.0,12573.0,4704.781280115759,4917.989645378707,1797.0,1580.0,1739.3403652019258,4338.0,Ángela María Elena Acosta Peres,68807936,10214.1,46707.0
4023,4024,1,1,2,48,-2,-1,-1,-1,0,-1,5241.0,2738.0,2360.0,6976.0,3701.0,2872.0,2754.0,2377.0,1699.7392679667646,11.0,2981.0,0.0,Dr. Felipe Laureano,91797074,7607.6,28261.0
4024,4025,2,2,1,24,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,4629.0,5551.0,0.0,0.0,0.0,4629.0,1000.0,1915.0,Vanesa Tamez Patiño,21217950,3841.2,16916.0
4025,4026,2,3,2,36,-1,0,0,0,0,0,17278.92989934013,15198.519011559669,19214.53730374634,20700.840123836904,26654.03566191212,16959.305635631245,25000.0,24000.0,30000.0,25000.0,30000.0,25000.0,Socorro Victoria Montaño,13281251,7672.5,27526.0
4026,4027,2,2,2,29,-1,-1,-1,-1,-1,-1,1267.0,553.0,0.0,202.0,11990.0,3359.0,553.0,0.0,202.0,204.94914213177063,3359.0,1035.0,Lic. Guillermina Negrete,44431295,5391.1,18697.0
4027,4028,1,2,1,39,2,0,0,0,0,0,16189.585213148468,14947.019010339292,22275.999620396506,12138.309193314397,12148.43938462527,22464.33420192646,10200.0,10200.0,8725.0,9068.0,9068.0,15000.0,Sergio Robles,85444531,5670.5,22491.0
4028,4029,2,2,2,27,0,0,0,0,0,0,7473.983116859285,18351.581224145782,16854.549205693977,7817.157792340749,8044.983651649638,12997.862519587195,2000.0,1648.0,1000.0,936.0,962.0,3013.0,Marisela Huerta,72718890,5412.0,24012.0
4029,4030,2,1,1,40,-1,-1,-1,0,-1,-1,326.0,326.0,652.0,326.0,326.0,326.0,254.17786946462925,226.8865291307816,0.0,247.2007149678297,278.10668979480766,192.30423581997724,Arcelia Frida Villagómez,48689543,6818.5,21703.0
4030,4031,2,2,2,26,0,0,0,0,0,0,15567.928962530472,14681.005866326408,25800.87834077636,28223.406906437085,28555.401640794054,23944.23761626236,3326.0,8003.0,2745.0,2689.0,2896.0,2731.0,Marisol Estrada Rodríquez,11838772,6162.2,28931.0
4031,4032,2,1,2,35,1,-1,-1,-2,-2,-1,0.0,1070.0,-240.0,-240.0,-240.0,390.0,1070.0,0.0,0.0,0.0,1170.0,390.0,Olivia del Río,20947823,8561.8,37425.0
4032,4033,2,1,1,45,0,0,0,0,0,0,25988.88478644577,29717.899350621537,19050.9556298018,18372.947177891965,30769.385634616254,32082.04697869673,7067.0,6443.0,4617.0,4711.0,4673.0,4603.0,Barbara Karina Olivas Esparza,82344198,8139.3,33372.0
4033,4034,2,1,2,32,0,0,0,0,0,0,10894.538492018974,19184.114653925484,9386.227183587973,18222.015212331306,13576.910407515625,17465.828296925796,3561.0,3696.0,1616.0,3024.0,5011.0,2011.0,Srita. Helena Garrido,87126706,6592.3,31124.0
4034,4035,1,2,1,50,0,0,0,0,2,0,6620.0,6495.7317516846415,8570.0,10020.0,9715.0,7607.119615165049,1200.0,1300.0,1600.0,0.0,600.0,600.0,Lic. Timoteo Caldera,85715524,4305.4,20909.0
4035,4036,2,2,2,36,0,0,0,0,0,0,29553.89724270732,15717.2968606828,16250.0,13600.0,12640.0,0.0,3700.0,1123.0,500.0,640.0,0.0,0.0,Guadalupe Benavídez,34442216,9473.2,31164.0
4036,4037,2,3,1,60,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cecilia Pamela Castellanos Gil,12088119,4148.1,17513.0
4037,4038,2,3,1,49,-1,-1,-1,-1,0,-1,3114.0,19300.014351984177,7838.0,7642.0,8009.0,10800.0,2316.4198862529984,7838.0,7642.0,367.0,6843.9427406596005,5068.0,Florencia Zambrano Fajardo,91488729,7574.4,23370.0
4038,4039,1,3,2,58,0,0,0,0,0,0,7556.0,7312.0,6959.0,4330.254016897668,3985.0,3169.0,1140.0,1048.0,163.0,135.0,151.0,2000.0,Jacinto Elias Chapa Palomo,13136583,4081.5,14028.0
4039,4040,2,3,1,38,2,2,0,0,2,2,5762.700369706621,14355.16109061027,9839.519417744546,14241.146554893505,4765.137571530312,4982.5493274428645,0.0,5000.0,21500.0,5500.0,0.0,5000.0,Diana Berta Meza,85634323,4851.0,15148.0
4040,4041,1,1,1,42,1,-2,-1,-1,-1,-1,-8.0,-8.0,1632.0,-88.0,9198.868547836704,11396.042512836966,0.0,1640.0,0.0,17539.0,13284.510110100402,1758.0,Martín Morales Arroyo,96176289,7724.6,27543.0
4041,4042,1,2,2,36,0,0,2,2,3,2,11423.0,8014.107689094671,5833.642643996835,10433.161308828228,14699.0,14313.0,2749.0,0.0,2000.0,0.0,0.0,1230.0,Sr. Cristobal Cavazos,74593504,4963.2,15636.0
4042,4043,2,2,1,42,-2,-2,-2,-2,-2,-2,2333.0,6295.0,0.0,0.0,1070.0,0.0,1972.1302760960957,0.0,0.0,1070.0,0.0,0.0,Irene Sisneros,81390577,9435.8,31830.0
4043,4044,2,2,1,34,-1,-1,-1,-1,-1,-1,2734.0,0.0,625.0,406.0,338.0,0.0,0.0,625.0,326.2597291628023,334.4675798598466,0.0,0.0,Beatriz Georgina Guerrero,27647945,2781.9,10126.0
4044,4045,2,2,1,30,0,0,0,0,0,0,11755.294573992696,22573.56744156296,21504.34089457425,13715.778270099943,8504.904088306119,0.0,1765.0,1000.0,2200.0,2000.0,0.0,0.0,Abigail Raquel Collado Escamilla,19575191,4951.1,23616.0
4045,4046,1,2,2,23,0,0,0,0,0,0,7853.21851962006,8647.047882937666,9391.770632361571,12430.52023157582,7507.524534829215,10872.886029108367,1400.0,1600.0,600.0,771.0,1000.0,305.0,Abel Camilo Galván,70294563,3312.1,12730.0
4046,4047,1,2,2,45,0,0,0,2,0,0,18076.976757755478,16269.177742289086,20429.77976879021,20483.0,20121.0,18453.57938735886,1340.0,5000.0,0.0,729.0,793.0,642.0,Jesús Pablo Rolón Villalobos,67691285,8025.6,33358.0
4047,4048,2,1,1,60,2,2,2,2,2,0,19024.0,9644.909394590712,10864.947919426626,8926.35849545878,20986.0,19611.30194353786,2000.0,0.0,2000.0,0.0,2000.0,2000.0,Araceli Josefina Arreola,17506724,6975.8,26100.0
4048,4049,1,2,1,39,0,0,0,2,2,2,7480.310153870733,11081.368905570376,14977.73343222635,10628.375164880252,9954.84755429409,7073.638703415193,4150.0,10575.0,0.0,9717.0,0.0,3300.0,Ing. Roberto del Valle,6092483,5706.8,19693.0
4049,4050,1,2,1,40,-1,-1,-1,-2,-2,-2,1672.0,2927.0,0.0,0.0,0.0,0.0,1387.141919796041,0.0,0.0,0.0,0.0,0.0,Teodoro Saavedra,38349403,6685.8,29731.0
4050,4051,2,3,2,30,-1,-1,-1,-1,0,-1,1055.0,2579.0,1155.0,3334.0,1055.0,8469.385723123907,1148.4706568104257,1155.0,1124.3523523996166,0.0,656.0468732198248,1055.0,Alta  Gracia Covarrubias,66381010,4000.5,16549.0
4051,4052,2,2,1,29,0,0,0,0,0,0,13452.2432014987,19885.812228302668,14737.951131588135,19033.477406125632,16320.944826506357,7935.309740681327,3304.0,3815.0,3004.0,3006.0,4012.0,3012.0,Cecilia Débora Valles Rascón,98085392,4625.5,21986.0
4052,4053,1,1,2,32,0,0,2,0,0,0,5484.0,6192.0,4988.0,3440.0,3341.0,3228.0,2450.0,0.0,200.0,1000.0,1000.0,1000.0,Claudio Manuel Rael,16393107,5678.4,22632.0
4053,4054,2,2,1,32,0,0,0,0,0,0,15725.44117084702,20849.780245311307,6882.631575144371,8536.0,9674.0,9591.0,1697.0,1118.0,285.0,299.0,1110.0,10145.231207342618,Noelia Palomino,55250634,6404.2,22443.0
4054,4055,1,2,2,24,-1,-1,-1,-1,0,-1,390.0,390.0,390.0,780.0,390.0,390.0,195.64667627362525,390.0,303.7134712271056,0.0,343.5975772022574,0.0,Renato Leonel Ruiz Hinojosa,87724046,2145.0,8282.0
4055,4056,2,2,2,35,0,0,0,0,0,0,13452.47818466972,31562.969562543323,26323.42515855015,26683.321252589514,23126.097441793987,24837.02079403997,3280.0,4270.0,3500.0,3606.0,3500.0,3550.0,Ing. Marisol Guillen,53720443,7098.3,31627.0
4056,4057,2,2,2,26,0,0,0,0,2,2,21189.806983998365,14897.21816607084,17728.89398196278,19873.685315889907,16891.429615589044,16279.570229819104,2200.0,2470.0,4200.0,2000.0,0.0,6200.0,Blanca Mónica Niño,31968604,6020.3,27909.0
4057,4058,2,3,1,24,0,0,0,0,0,0,3124.1988352210774,8025.7740947296015,6680.882449385825,5856.0,3158.531331494793,3346.0319812459056,1500.0,1246.0,210.0,298.0,120.0,0.0,Yolanda Oquendo,6869596,2178.9,9756.0
4058,4059,1,1,2,28,1,-1,2,-1,0,0,-1320.0,5773.0,3944.0,13739.185148020642,14202.09202510158,5751.0060316362815,9952.0,10.0,3585.7882768897634,10013.0,10008.0,20039.0,Marco Antonio Elias Guerrero,49656161,4273.1,18928.0
4059,4060,2,1,2,44,0,0,0,0,0,0,14986.19536447318,14427.95797445442,24659.35503382329,9370.388294712724,14015.674167135869,12966.336422759106,10481.0,12042.0,160042.0,46043.0,53181.0,15071.0,Noelia Conchita Vásquez Salinas,27596183,8123.7,28888.0
4060,4061,2,2,2,24,-1,-1,-1,0,-1,-1,3708.5323486085936,4909.663375665456,5944.535017415417,5483.674474048453,5345.650016105986,5614.806184246208,44586.35271164163,29563.083829961804,103.0,33664.014636759806,35448.0,24761.65187912548,Mónica Linda Orozco Sevilla,81907400,2246.2,7949.0
4061,4062,1,1,1,50,-1,-1,-2,-2,-2,-2,2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oswaldo Rolón,26871107,5709.6,25609.0
4062,4063,2,3,1,44,0,0,0,0,0,0,12120.919491016495,10527.896840947016,12370.513662194104,5703.1437314558125,10900.667028339123,7723.401083153867,4861.0,4300.0,3500.0,3500.0,2564.0,2300.0,Miriam Ángela Zamora,36608805,3886.2,16257.0
4063,4064,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Timoteo Ramos Nájera,53044454,3552.9,14497.0
4064,4065,2,3,2,31,2,2,2,0,0,0,4900.298908479127,14421.694195175503,6076.133590107395,6802.682898526539,9253.926093873895,14526.229212300985,3231.0,0.0,1026.0,1063.0,1397.0,6212.0,Ing. Antonia Escamilla,48384834,4463.1,15393.0
4065,4066,2,3,2,46,2,-1,2,0,0,-2,216.0,964.0,964.0,365.0,0.0,0.0,142.03838805469582,0.0,0.0,0.0,0.0,301.0,Ofelia Pamela Montez Chacón,50304862,4405.5,21369.0
4066,4067,1,1,2,25,-1,-1,-1,-1,-1,-1,15062.044006271894,15180.0,6964.0,7604.0,2173.0,6586.0,15522.0,6964.0,7604.0,2173.0,1764.1088630100162,5434.989508156769,Mateo Mesa Montañez,89743535,7533.5,32899.0
4067,4068,1,3,2,24,-1,0,0,-1,-1,-2,5484.249701205335,8497.922323239949,0.0,100.0,0.0,0.0,2000.0,0.0,100.0,0.0,0.0,0.0,Jorge Ballesteros Dávila,8409862,2466.9,10282.0
4068,4069,1,2,1,43,-2,-1,0,0,2,0,1040.0,4254.0,6955.0,9486.0,9191.0,12226.518262090602,768.4510124235344,2760.1650459633797,5191.0,0.0,3500.0,3000.0,Federico Zeferino Solorio,61773321,4820.2,23095.0
4069,4070,2,2,2,30,0,0,2,2,2,2,10038.441394681258,13923.165251631715,9224.649348879962,10391.023338787278,16018.69619300621,9245.33067512188,6000.0,0.0,8023.0,0.0,5700.0,0.0,Concepción Karina Mascareñas,78315627,3622.3,16208.0
4070,4071,2,2,1,37,-2,-2,-2,-2,-2,-2,4157.0,601.0,432.0,1602.0,3017.0,937.0,606.0,432.0,480.3081403089683,1734.400516085421,937.0,1097.8968381283914,Clara Blanco Verduzco,79551056,8297.3,25690.0
4071,4072,2,2,2,28,0,0,0,0,0,0,19686.994694533747,18995.508441519123,8226.567333174773,11999.406151599454,6309.530221723177,6265.021000703461,3000.0,2007.0,1361.0,1512.0,2000.0,476.0,Srita. Cristina Pacheco,28760728,5143.6,20742.0
4072,4073,1,1,1,35,-1,-1,-1,-1,-1,-1,10730.271145279708,19439.586076941265,3366.0,5210.0,13308.0,7089.0,6425.052355537257,4567.0,2377.580483503993,4258.525842590114,7123.0,4518.578637951892,Lic. José Carlos Baca,52380673,6390.8,28386.0
4073,4074,1,2,2,49,0,0,0,0,0,0,11054.635947464065,7753.848419613499,7902.062351793981,8586.812501193837,12574.10339729592,8846.176053845711,2000.0,2000.0,2000.0,3000.0,3000.0,5000.0,Óliver Salinas,76017968,4515.5,16118.0
4074,4075,1,1,2,28,0,0,2,0,0,0,22109.11732227036,28358.72191321909,9419.07406085752,16433.7920725367,22935.0,16337.626906336456,5606.0,1050.0,1634.0,3000.0,3203.0,1000.0,Jesús Adalberto Alfaro,96510483,7540.0,29106.0
4075,4076,2,2,1,34,0,0,0,0,0,0,19924.507455790328,16161.45348414498,15158.0,15450.0,15933.0,15313.330116460247,2770.0,1275.0,544.0,3923.0,575.0,596.0,Florencia Abril Ybarra Cortés,70518402,6112.7,22980.0
4076,4077,1,2,1,37,1,2,2,2,2,0,9549.0,9257.0,11983.0,12065.0,11731.0,11809.0,0.0,3200.0,572.0,0.0,422.0,437.0,Lic. Adán Salcido,60236498,6461.4,27960.0
4077,4078,1,2,2,29,3,2,2,0,0,0,19833.24301001542,16590.47828562604,13100.7739739286,10192.74742791362,11057.991218502882,16660.42131466369,2500.0,14.0,2000.0,1000.0,1500.0,1500.0,Salvador Soria,5667268,5231.6,20914.0
4078,4079,1,2,1,31,-1,-1,-1,-1,-1,-1,1051.0,475.0,1051.0,671.0,291.0,671.0,475.0,444.2240953991988,671.0,291.0,204.3113239511657,337.654192786221,Emiliano Manzanares Muro,65758837,4053.5,16800.0
4079,4080,2,2,1,42,-1,-1,-1,-1,-1,-1,6946.0,120.0,8794.0,2095.0,129.0,303.0,500.0,95.58229569743628,5388.242901051844,1996.661489298501,83.3516596591994,174.40505735679207,Elena Chávez,55760567,5868.5,21772.0
4080,4081,2,1,2,23,0,0,0,0,0,0,7962.183837157163,12100.691833373829,10153.52338686796,11718.067170083075,9883.0,8689.0,3150.0,2000.0,6000.0,500.0,304.0,500.0,Silvia Perla Zaragoza,91890615,3751.8,14231.0
4081,4082,2,1,2,28,-1,-1,-1,0,-1,-1,3299.0,6930.0,2375.0,1211.0,6661.0,517.0,2403.64229618355,2387.0,1127.0,983.7327779077654,519.0,434.5049917435295,Violeta Esparta Jurado,3368741,7152.6,24041.0
4082,4083,1,1,1,45,0,0,0,0,0,2,29073.741701016763,30359.395274529477,27622.94454335465,19319.843058829763,33129.495857234426,26674.836183009997,5700.0,6000.0,5000.0,10000.0,0.0,4500.0,Lic. Serafín Castellanos,79630916,10201.1,33267.0
4083,4084,1,1,1,39,1,-1,-1,-1,-1,-1,0.0,93.0,5354.0,167.0,908.0,0.0,93.0,67.55549574374038,167.0,118.8085698228614,0.0,0.0,Isaac Elias Tello Tórrez,66893539,9059.7,40749.0
4084,4085,2,1,2,24,1,2,0,0,2,2,7904.486534700531,11914.637263478353,6145.000554015428,11321.695810343796,6553.560779612629,10448.092162417404,0.0,4000.0,600.0,0.0,2500.0,419.0,Sonia Sandra Narváez,48337802,3278.6,12517.0
4085,4086,2,1,1,54,0,0,0,0,0,0,17080.00773095506,12001.637032515777,8823.669150071351,7306.533604440535,9925.441897999428,14940.491700335502,7100.0,5800.0,5300.0,5200.0,5300.0,5600.0,Ing. Paola Santillán,40777866,5634.2,18265.0
4086,4087,1,3,2,37,2,2,0,0,0,0,12398.348464420087,18019.64810397225,17814.739808418246,24991.2194679499,23726.720689517624,13629.375052327136,8000.0,8000.0,10000.0,10000.0,100000.0,0.0,Israel Manuel Sauceda,60586526,6679.8,24993.0
4087,4088,1,2,2,34,0,0,0,0,0,0,9000.03833246237,6805.2870737280855,9853.487529070542,16757.43530901449,6646.194410008919,8478.645484589802,4000.0,4000.0,4500.0,5000.0,3500.0,0.0,Ángel Rufino Terán,99348527,4617.8,17708.0
4088,4089,2,1,2,29,0,0,0,0,-2,-1,6519.786387252512,5830.0,4136.0,0.0,0.0,150.0,1500.0,2000.0,0.0,0.0,150.0,133.64986244463805,Débora Rebeca Valdivia Valadez,10086302,4192.5,19585.0
4089,4090,2,1,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ing. Graciela Arreola,33230573,6860.1,26464.0
4090,4091,1,2,2,24,0,0,0,0,0,0,4508.396937638628,11148.631360748495,10397.028330645926,5671.641679734415,7741.0,4155.204919783831,1300.0,1106.0,1500.0,281.0,346.0,159.0,Juan Carlos Gaitán Armenta,40807663,2579.5,11582.0
4091,4092,1,2,1,23,0,0,0,0,0,0,2424.8144366793267,1895.494762172442,2790.0414335137907,3744.2029610956047,4415.722718194459,3279.24897924287,11837.0,6070.0,5136.0,5183.0,5237.0,4396.0,Alfredo Rivera Calvillo,5464074,2028.4,6237.0
4092,4093,1,2,2,33,2,0,0,2,2,2,7933.363396195302,8940.255824822827,12047.828722314562,5392.0,5722.0,4501.0,4000.0,9000.0,0.0,1000.0,0.0,1000.0,Ramiro Villegas Rael,68554504,3545.3,13955.0
4093,4094,1,2,2,31,1,2,2,2,3,2,14136.442493624574,13682.361816922412,13299.478935854082,13616.889313927846,14857.888408187917,6882.6448587101095,1400.0,0.0,3100.0,0.0,0.0,2000.0,Rolando Guillen Lucero,98770316,4061.2,16131.0
4094,4095,1,1,1,33,0,0,0,0,0,0,6434.723105596471,9367.41056686019,7927.939148145364,6632.054338431379,8706.29131135008,8501.73517347775,6005.0,5005.0,5005.0,6005.0,5005.0,5005.0,Felipe Alvarado Páez,97068430,3642.6,11403.0
4095,4096,1,2,2,43,0,0,0,2,2,2,14751.403278404738,14924.58948355007,15173.0,10493.0,10313.0,6687.0,1270.0,1874.0,0.0,3313.0,0.0,291.0,Silvano Pizarro,68406205,4877.4,21690.0
4096,4097,1,2,1,30,1,-2,-2,-2,-2,-2,736.0,736.0,736.0,736.0,736.0,316.0,570.3010508845214,541.1945150585262,736.0,592.2944716319292,316.0,296.70372749451553,Juan Almaraz,15955001,2796.2,10088.0
4097,4098,2,3,2,46,0,0,0,0,0,0,4856.971483880666,10086.995906667104,14197.849041021542,8511.289464124726,13676.771157107702,15814.973159085146,4200.0,4715.0,3200.0,3010.0,3772.0,3464.0,Amalia Terrazas Leyva,99730128,3760.2,16160.0
4098,4099,2,2,1,49,2,0,0,0,2,0,16504.981395344013,7761.807862340406,8167.598120792419,10350.61860466237,20080.309457457883,10318.078369047284,1739.0,1791.0,2378.0,0.0,1092.0,3554.0,Lic. Beatriz Jiménez,62994052,4780.6,21258.0
4099,4100,2,6,1,51,-1,-1,-1,-1,-1,-1,14179.49821867531,10598.945621966584,396.0,396.0,396.0,546.0,6396.0,396.0,385.9234566606071,360.805485873876,213.25354110829323,396.0,Paola Amelia Sevilla,25718566,5636.0,19414.0
4100,4101,1,1,2,32,-1,-1,-1,-1,-1,-1,890.0,390.0,390.0,1480.0,0.0,6477.0,390.0,390.0,198.3160724181113,0.0,6477.0,0.0,Sr. Israel Meraz,32197601,7339.8,34747.0
4101,4102,1,2,1,43,-2,-2,-2,-1,0,0,0.0,0.0,0.0,12899.271993681576,8029.559548021209,8173.185189977823,0.0,0.0,96963.0,3554.0,4435.0,3304.0,Hugo Valdés,9634801,6243.6,21911.0
4102,4103,2,1,2,36,-1,-1,2,0,-1,2,5367.0,6959.0,6649.0,5149.0,8618.273267681137,5777.0,5826.022103209912,15.0,0.0,4348.205820961772,0.0,726.0,Abigail Nevárez Guerrero,62462046,8026.2,28524.0
4103,4104,2,2,2,26,0,0,0,0,0,0,8915.450114783564,11237.0,9442.0,5318.0,6888.051849598235,13604.744037314596,3194.0,8823.0,0.0,5021.411482512884,6660.0,10000.0,Dra. Yuridia Guevara,54776407,3511.2,17360.0
4104,4105,1,2,2,25,2,0,0,0,2,0,7474.0,7411.107789402649,3511.0,4950.0,4727.0,5494.0,1500.0,1500.0,1500.0,0.0,1000.0,1000.0,Jacinto Hugo Abrego Alemán,7624032,4552.9,15808.0
4105,4106,2,2,2,23,-1,-1,0,0,0,0,803.0,7321.901103890869,7805.053683023267,10715.73767749953,4902.499449734019,6844.27046623697,418.5201335461376,2000.0,500.0,424.0,431.0,1000.0,Arcelia Gómez Cortez,41138422,2684.0,10727.0
4106,4107,2,1,1,40,-2,-2,-2,-2,-2,-2,1794.0,7748.0,2950.0,17827.0,15563.312676868316,24909.454240199782,987.2404255570048,2965.0,1962.292505643963,20446.416736338662,15653.099275956609,30731.0,Wendolin Tejeda,16875357,11043.5,44812.0
4107,4108,1,1,1,63,0,0,0,0,0,2,9355.251977156078,23905.554196270776,19693.42218676229,9193.08184639678,8828.211239553177,11501.996323107329,6820.0,8500.0,7020.0,15000.0,8000.0,0.0,Dr. Porfirio Laboy,2527033,6355.7,24416.0
4108,4109,1,1,2,29,0,0,2,0,0,0,23144.161787136756,24204.405070795525,18337.936570070626,18483.74291310318,31443.925156954985,12478.547717277095,5100.0,0.0,2000.0,2071.0,15000.0,2300.0,Jorge Luis Jorge Luis Limón,16542514,6639.1,32668.0
